Marca,Modelo,Precio,Tipo_Combustible,Año,kms,CV,N_Puertas,Tipo_Cambio,color,N_Fotos,Provincia,TDG
1,520,14980,4,2018.0,55000,131.0,3,2,3,23,25,-2.6626168224299067
1,296,16900,4,2020.0,1,110.0,2,2,4,6,33,1.0066272189349112
2,665,56900,4,2015.0,89000,560.0,2,3,4,53,0,-0.5542179261862917
1,7,11500,4,2021.0,0,72.0,2,2,4,14,22,1.0065217391304349
1,484,17900,4,2018.0,37800,120.0,2,2,4,14,29,-1.1048603351955306
1,886,1495,3,2002.0,240000,90.0,2,2,4,7,0,-159.47290969899666
2,872,25900,3,2017.0,59000,150.0,2,2,3,52,17,-1.272046332046332
1,931,6075,4,2011.0,94974,90.0,2,2,2,15,45,-14.618271604938272
1,70,11400,4,2019.0,32218,69.0,1,2,4,38,18,-1.8198245614035087
1,814,10750,3,2016.0,111375,95.0,2,2,4,27,2,-9.351348837209303
1,889,9490,4,2018.0,44000,69.0,2,2,2,8,25,-3.628872497365648
1,142,11500,4,2015.0,26073,116.0,2,2,4,21,8,-1.2568695652173913
1,885,3000,4,2002.0,212000,167.0,1,2,4,10,23,-69.61
1,407,23600,4,2020.0,8617,150.0,2,3,4,11,26,0.6413983050847457
1,407,9300,3,2012.0,81343,90.0,2,2,4,24,39,-7.736559139784946
1,449,17590,4,2020.0,150,115.0,2,2,4,9,47,0.9981807845366686
1,603,4200,4,2006.0,180000,150.0,2,2,4,8,21,-41.82071428571429
1,138,3990,3,2006.0,110000,100.0,2,2,4,26,47,-26.54310776942356
1,268,1790,3,2005.0,250000,100.0,2,2,4,10,7,-138.60726256983241
2,729,18900,3,2017.0,47000,150.0,1,3,4,16,32,-1.4785714285714286
1,179,12600,3,2018.0,83284,99.0,2,2,4,12,5,-5.601746031746032
1,175,16900,4,2020.0,5000,110.0,2,2,4,15,5,0.710828402366864
1,480,13900,4,2019.0,23000,120.0,2,2,4,18,17,-0.6458273381294964
1,494,5000,3,2010.0,246000,140.0,2,2,4,12,42,-48.1714
1,553,15100,3,2018.0,57000,120.0,2,2,4,9,7,-2.7666887417218544
1,179,3900,3,2006.0,237000,110.0,2,2,4,9,12,-59.74025641025641
1,138,4990,4,2006.0,157000,140.0,3,2,4,34,49,-30.43426853707415
1,814,14900,3,2018.0,22746,120.0,2,2,4,14,17,-0.5183221476510067
3,353,43500,3,2017.0,99000,300.0,2,3,2,19,50,-1.2688275862068965
2,868,28990,3,2016.0,129000,231.0,2,3,4,38,29,-3.4416695412211107
2,866,23900,3,2016.0,110319,190.0,2,3,3,1,46,-3.6076987447698743
1,369,8875,4,2016.0,60830,125.0,2,2,4,12,45,-5.839661971830986
2,735,8900,3,2008.0,117000,177.0,2,3,2,10,7,-12.12561797752809
2,107,18990,4,2013.0,162000,211.0,2,3,4,23,47,-7.519431279620853
1,616,4700,4,2006.0,122000,75.0,2,2,4,9,17,-24.940851063829786
1,686,19500,3,2018.0,86425,178.0,2,2,4,18,29,-3.4227692307692306
1,463,8500,3,2011.0,174000,120.0,2,2,3,3,7,-19.456117647058825
3,673,44900,5,2019.0,10939,180.0,2,3,3,20,2,0.7605122494432072
1,182,10990,3,2014.0,90168,115.0,2,3,4,43,29,-7.193721565059144
3,237,15990,3,2012.0,137000,136.0,2,3,4,26,18,-7.558974358974359
3,877,10300,3,2009.0,233000,207.0,2,3,4,7,1,-21.600679611650484
1,45,4900,4,2004.0,120000,138.0,3,2,4,7,24,-23.461020408163265
1,204,12800,3,2012.0,150000,150.0,2,3,2,19,33,-10.70671875
2,883,23500,4,2019.0,14220,114.0,2,3,3,10,15,0.39995744680851064
1,813,23900,3,2015.0,59000,125.0,2,2,3,14,29,-1.4632635983263598
1,905,17790,4,2019.0,3685,140.0,2,2,4,26,29,0.8008993816750983
2,735,37900,3,2019.0,87169,190.0,2,3,4,23,18,-1.2948284960422163
1,579,4600,4,2003.0,89000,150.0,1,2,2,8,7,-18.314565217391305
2,104,26200,3,2017.0,65771,190.0,2,3,3,12,29,-1.5029007633587785
1,407,5800,3,2006.0,212000,140.0,1,2,2,6,9,-35.527068965517245
2,864,16500,3,2013.0,126000,143.0,2,2,4,4,4,-6.627454545454546
1,236,18100,4,2018.0,28416,129.0,2,3,4,28,7,-0.562596685082873
1,918,16950,5,2019.0,1694,82.0,2,2,4,24,7,0.9050737463126843
1,138,7950,3,2016.0,88000,110.0,2,2,4,8,7,-10.054968553459119
1,449,12000,3,2016.0,150000,105.0,2,2,4,7,34,-11.491
1,26,2300,4,2008.0,210000,75.0,1,2,4,8,29,-90.27043478260869
1,507,8800,3,2016.0,110000,110.0,2,2,4,14,39,-11.48715909090909
1,753,12200,4,2020.0,3789,80.0,2,2,4,27,7,0.6962295081967214
1,457,13730,4,2018.0,18492,112.0,2,2,4,28,29,-0.3384559359067735
1,475,9600,5,2017.0,32000,60.0,1,3,3,10,41,-2.3266666666666667
1,603,10500,3,2015.0,152000,120.0,2,2,4,13,7,-13.46447619047619
1,903,18900,5,2019.0,8300,108.0,2,3,3,20,49,0.5667724867724868
3,674,28700,4,2012.0,98100,510.0,2,3,4,18,7,-2.4001393728222995
1,550,2800,4,2005.0,84000,100.0,2,2,4,7,7,-28.963214285714287
1,211,9900,3,2016.0,180390,102.0,2,2,4,22,0,-17.21060606060606
1,220,10985,4,2018.0,49500,90.0,2,2,4,24,25,-3.4976786527082386
2,733,18999,3,2013.0,49000,184.0,2,3,4,10,29,-1.5691352176430338
1,480,14900,4,2018.0,32542,120.0,2,2,2,20,18,-1.175771812080537
1,906,11770,3,2016.0,97208,136.0,2,2,3,32,29,-7.247153780798641
1,407,26600,4,2016.0,59000,230.0,2,3,4,31,47,-1.209248120300752
1,369,9750,4,2014.0,83071,125.0,2,2,4,45,18,-7.506974358974359
1,70,11490,4,2019.0,26000,69.0,1,2,4,20,45,-1.2565709312445605
1,211,13600,3,2016.0,135000,122.0,2,2,3,16,8,-8.917279411764707
3,239,4999,4,2004.0,139000,143.0,2,2,2,32,1,-26.775955191038207
2,638,51000,4,2020.0,0,150.0,2,3,4,9,29,1.0030392156862744
1,596,10900,4,2016.0,30000,115.0,2,2,4,5,2,-1.741467889908257
2,189,9800,3,2007.0,165000,180.0,3,3,4,11,23,-15.817857142857143
1,407,5490,4,2006.0,151009,170.0,1,2,4,8,7,-26.474681238615666
1,236,27779,4,2020.0,8,126.0,2,2,4,13,45,1.0043558083444328
1,470,20400,4,2020.0,1500,115.0,2,2,4,17,0,0.9322549019607843
2,637,20300,3,2016.0,72167,150.0,2,2,4,33,45,-2.5474384236453202
2,868,42500,3,2016.0,78512,258.0,2,3,4,24,50,-0.8411529411764705
2,872,21500,3,2017.0,120875,150.0,2,2,4,40,39,-4.614930232558139
1,899,2000,3,2005.0,217000,125.0,2,2,4,8,47,-107.436
1,369,1000,4,2000.0,200000,130.0,1,2,4,5,4,-198.867
2,734,19900,3,2014.0,85000,184.0,3,3,4,15,29,-3.2618592964824122
1,646,6990,3,2010.0,170000,110.0,2,2,4,9,50,-23.304291845493562
1,443,30990,5,2020.0,10000,136.0,2,3,3,19,29,0.6818328493062278
1,40,23990,3,2017.0,51524,120.0,2,2,4,19,29,-1.1426010837849103
2,729,19990,3,2017.0,48177,150.0,2,2,3,21,18,-1.402351175587794
1,517,21900,4,2017.0,24000,136.0,1,2,4,15,7,-0.08954337899543378
3,353,51900,3,2020.0,250,180.0,2,3,4,5,9,0.9987668593448941
1,480,21500,4,2019.0,0,120.0,2,2,4,4,7,1.005720930232558
1,911,7400,5,2015.0,22000,109.0,2,3,3,18,29,-1.9577027027027027
1,46,2499,3,2008.0,218000,90.0,2,2,4,9,45,-86.19767907162866
2,872,22900,4,2015.0,95000,245.0,2,3,3,5,7,-3.1375545851528384
1,539,10800,3,2013.0,92823,115.0,2,2,4,32,16,-7.583796296296296
3,673,45900,5,2020.0,0,150.0,2,3,4,14,31,1.0033986928104575
1,778,27760,4,2020.0,0,150.0,2,2,4,21,44,1.0055115273775217
1,468,21400,4,2019.0,30611,140.0,2,3,4,33,47,-0.4236915887850467
1,905,20700,3,2020.0,15,115.0,2,2,4,9,2,1.0049758454106281
2,107,13500,4,2011.0,159500,180.0,2,2,4,17,5,-10.801185185185185
1,517,3900,4,2004.0,149000,90.0,1,2,4,11,29,-37.181282051282054
1,616,8200,3,2016.0,129000,90.0,2,2,4,16,29,-14.720365853658537
1,760,20900,4,2019.0,5287,132.0,2,2,3,25,0,0.7534928229665072
1,886,1900,3,2007.0,203290,110.0,2,2,4,0,7,-105.93526315789474
2,864,10000,3,2010.0,158000,177.0,2,3,4,4,24,-14.7818
1,414,6900,3,2009.0,168000,110.0,2,2,4,7,36,-23.33144927536232
2,107,16500,3,2011.0,140000,190.0,2,3,4,6,45,-7.473030303030303
1,142,3000,3,2008.0,240000,177.0,2,2,4,9,44,-78.94
2,729,17900,3,2017.0,54461,116.0,1,2,4,11,29,-2.035810055865922
3,353,49000,3,2017.0,100000,300.0,2,3,3,8,45,-1.0345714285714285
1,805,5800,3,2007.0,188258,140.0,2,2,4,9,31,-31.43362068965517
1,134,13450,4,2018.0,86000,115.0,2,2,4,33,7,-5.385278810408922
1,220,23000,3,2020.0,1000,115.0,2,2,4,14,4,0.9616521739130435
1,369,10900,3,2016.0,111157,95.0,2,2,4,15,0,-9.188899082568808
2,868,37900,3,2018.0,98860,258.0,2,3,4,40,29,-1.6015039577836412
2,735,6500,4,2004.0,130000,231.0,2,3,4,10,2,-18.96369230769231
1,363,2990,4,2006.0,99000,80.0,1,2,2,10,29,-32.082608695652176
2,104,25000,3,2016.0,78390,150.0,2,3,4,15,18,-2.1294
3,675,71000,3,2018.0,61000,300.0,2,3,4,12,7,0.1451549295774648
1,263,18490,3,2020.0,2000,115.0,2,2,4,21,28,0.8982152514872904
1,28,14900,4,2020.0,5,100.0,2,2,4,45,19,1.0065771812080537
1,179,8250,3,2016.0,114000,120.0,2,2,2,23,7,-12.803272727272727
1,566,12500,3,2016.0,62377,90.0,2,2,4,11,37,-3.98272
3,742,11000,4,1997.0,76200,290.0,2,3,4,11,29,-5.900363636363636
2,103,18900,3,2016.0,94621,110.0,2,3,4,9,18,-4.0003174603174605
1,70,9295,4,2018.0,33588,69.0,1,2,2,52,45,-2.605809575040344
1,616,5950,3,2010.0,156000,90.0,2,3,4,6,39,-25.202689075630254
1,369,1300,4,2004.0,313000,100.0,1,2,4,1,7,-239.69
1,930,17000,5,2020.0,10,67.0,2,3,3,12,39,1.0035882352941177
1,225,1200,3,2004.0,310000,144.0,2,2,2,4,18,-257.2108333333333
1,810,23990,3,2020.0,20,120.0,2,2,4,40,36,1.0042934556065026
2,178,3990,4,2007.0,240600,100.0,1,2,4,18,7,-59.27468671679198
1,47,13990,4,2017.0,43000,130.0,2,3,4,34,29,-2.064045746962116
2,387,6500,4,2008.0,177777,249.0,2,3,4,11,3,-26.311230769230768
3,249,45000,3,2017.0,78000,258.0,2,3,4,1,7,-0.7274666666666667
1,181,11990,4,2016.0,57990,110.0,2,2,2,28,2,-3.8271059216013343
2,872,24700,3,2017.0,26558,150.0,2,2,4,34,7,-0.06898785425101214
2,695,17490,4,2007.0,134985,435.0,2,3,2,11,29,-6.6926815323041735
1,566,7300,3,2014.0,100000,95.0,2,2,3,21,7,-12.685205479452055
2,640,34900,4,2017.0,24000,252.0,2,3,4,18,42,0.31968481375358165
1,722,2550,3,2004.0,372000,120.0,2,2,4,12,45,-144.83411764705883
3,877,18990,3,2014.0,46000,200.0,2,3,4,41,29,-1.4114797261716694
1,682,18400,3,2016.0,19533,178.0,2,2,4,34,7,-0.05173913043478261
1,767,16900,4,2019.0,11639,100.0,2,2,2,9,45,0.317396449704142
1,722,3500,4,2005.0,188639,135.0,2,3,4,18,2,-52.857142857142854
3,239,27300,3,2017.0,85449,170.0,2,3,4,31,29,-2.1235531135531134
2,417,25900,4,2012.0,71703,352.0,2,3,4,44,29,-1.7546718146718148
1,632,22900,5,2020.0,10000,155.0,2,2,3,11,43,0.5702183406113537
1,520,6900,4,2003.0,103500,110.0,3,2,2,17,32,-13.983623188405797
1,263,7900,3,2015.0,119721,75.0,2,2,3,8,12,-14.144683544303797
1,325,6500,3,2014.0,120000,75.0,2,2,3,6,4,-17.449538461538463
1,47,13490,3,2018.0,38164,120.0,2,2,4,17,29,-1.8199406968124536
1,472,6000,3,2014.0,196000,75.0,2,2,3,7,4,-31.653666666666666
1,805,13990,3,2012.0,167247,140.0,2,3,4,34,7,-10.94446032880629
2,100,21000,4,2019.0,8952,116.0,2,2,4,12,31,0.5794285714285714
2,103,4990,3,2006.0,172770,140.0,1,3,4,24,29,-33.59418837675351
2,104,25300,3,2016.0,85874,150.0,2,3,3,17,29,-2.388102766798419
3,249,49990,4,2016.0,68000,367.0,2,3,3,23,50,-0.3528105621124225
3,237,26995,3,2019.0,23819,116.0,2,3,4,19,4,0.12217077236525282
2,733,15000,4,2008.0,100400,170.0,3,2,4,4,31,-5.681733333333334
3,238,5000,4,2007.0,167000,116.0,2,3,4,10,1,-32.3756
3,237,19000,3,2016.0,174500,177.0,2,3,2,9,32,-8.17457894736842
1,70,9800,4,2018.0,11000,69.0,1,2,4,7,23,-0.11510204081632654
1,553,18999,5,2018.0,49000,190.0,2,3,3,24,29,-1.5688720458971526
1,925,18900,4,2020.0,10,120.0,2,2,4,1,34,1.005978835978836
1,544,11900,4,2019.0,30716,100.0,2,2,4,17,32,-1.5725210084033614
1,196,17900,3,2017.0,87397,120.0,2,2,4,39,45,-3.875642458100559
2,729,15000,3,2015.0,70000,116.0,2,2,4,11,18,-3.6586666666666665
3,245,38500,3,2017.0,70000,194.0,2,3,4,25,7,-0.812987012987013
1,70,10250,4,2018.0,42000,69.0,1,2,4,14,7,-3.0905365853658537
1,805,7500,3,2009.0,190000,170.0,2,3,4,10,45,-24.310133333333333
2,103,19000,3,2017.0,60000,116.0,2,3,4,8,19,-2.1515263157894737
2,924,23975,5,2018.0,9886,170.0,2,3,3,44,29,0.5949530761209594
1,925,9000,4,2015.0,31000,100.0,2,2,4,10,7,-2.433
5,276,78500,4,2007.0,32800,560.0,3,3,2,30,32,0.5894012738853504
1,28,8900,4,2018.0,18500,82.0,2,2,4,9,25,-1.0691011235955057
1,205,6500,4,2007.0,145000,260.0,2,2,4,8,47,-21.267230769230768
1,787,21500,3,2020.0,20,150.0,2,2,4,16,7,1.006186046511628
1,457,11900,4,2016.0,51021,115.0,2,2,4,35,46,-3.277563025210084
3,239,20999,3,2016.0,85029,170.0,2,2,4,13,28,-3.040859088528025
1,538,22500,4,2020.0,1500,122.0,2,2,2,15,50,0.9388888888888889
1,236,7990,3,2009.0,159000,140.0,2,2,2,27,29,-18.8819774718398
2,729,16850,4,2018.0,91000,136.0,2,2,4,27,7,-4.3922848664688425
1,646,15490,3,2016.0,131000,130.0,2,2,4,28,31,-7.448482892188509
1,449,2000,3,2004.0,190000,100.0,2,2,4,3,45,-93.9485
1,760,14900,4,2018.0,43000,132.0,2,2,3,9,27,-1.8768456375838927
1,138,15400,3,2016.0,37167,136.0,1,2,4,7,20,-1.4044155844155843
1,165,8000,3,2006.0,140000,200.0,1,2,2,11,3,-16.474625
1,767,16500,4,2020.0,1,100.0,2,2,4,21,29,1.0061818181818183
2,643,42485,3,2016.0,79000,272.0,2,3,4,36,7,-0.8529598681887726
4,226,29000,3,2013.0,196000,245.0,2,3,4,10,9,-5.749931034482759
1,556,9500,3,1995.0,250000,99.0,1,2,4,11,4,-25.30505263157895
1,322,11500,3,2018.0,39549,95.0,2,2,4,9,7,-2.430521739130435
3,239,2900,3,2005.0,172000,122.0,2,2,4,9,39,-58.26655172413793
3,317,15900,3,1997.0,107000,112.0,1,2,3,15,14,-5.722201257861635
2,733,24991,4,2010.0,150000,306.0,3,3,4,10,12,-4.989716297867232
1,21,15495,3,2018.0,39899,100.0,2,2,4,54,2,-1.5683123588254275
1,363,7900,4,2017.0,73700,82.0,2,2,4,9,32,-8.318354430379747
1,484,13400,3,2013.0,99000,140.0,2,2,3,16,7,-6.3773880597014925
5,276,104575,4,2015.0,40000,575.0,3,3,4,18,29,0.6230743485536696
2,123,12500,3,2010.0,180000,190.0,2,3,3,20,27,-13.3844
2,831,20500,3,2014.0,78100,136.0,2,3,3,25,45,-2.802878048780488
1,480,20900,4,2020.0,10200,177.0,2,2,3,16,41,0.5205741626794258
1,805,14990,3,2017.0,149678,115.0,2,3,3,36,39,-8.977251501000667
1,211,17950,3,2020.0,50,75.0,2,2,4,19,49,1.0015598885793873
1,407,3450,4,2006.0,124000,115.0,1,2,4,6,32,-34.90782608695652
1,149,9950,3,2016.0,97000,95.0,2,2,2,13,39,-8.738894472361808
3,674,49500,3,2019.0,127040,258.0,2,2,4,9,32,-1.5611515151515152
1,363,6175,4,2014.0,101848,82.0,2,2,2,15,45,-15.479838056680162
2,735,16900,3,2013.0,98100,184.0,2,3,3,22,49,-4.7935502958579885
1,603,20099,3,2018.0,80492,150.0,2,3,4,10,39,-2.997114284292751
1,816,6000,3,2012.0,382637,100.0,2,2,3,2,7,-62.75566666666667
1,220,10950,3,2016.0,89092,90.0,2,2,4,26,17,-7.1277625570776255
1,326,13800,3,2015.0,96200,115.0,2,2,3,20,45,-5.962463768115942
1,263,2500,3,2007.0,185000,85.0,2,2,4,7,2,-72.9648
1,801,15900,3,2019.0,18936,120.0,2,3,3,27,18,-0.1831446540880503
2,735,29900,3,2012.0,149000,381.0,2,3,4,53,45,-3.9703678929765887
2,864,33500,3,2019.0,21225,150.0,2,1,2,9,29,0.3709850746268657
1,172,11400,4,2020.0,1,72.0,2,2,3,18,12,1.0064912280701754
1,216,26500,4,2020.0,3600,218.0,2,3,4,23,34,0.8725283018867924
1,773,25950,3,2019.0,31728,150.0,2,3,4,37,7,-0.21672447013487475
1,889,10500,4,2016.0,43297,99.0,2,2,4,9,29,-3.113809523809524
1,919,18900,4,2016.0,12000,102.0,1,3,2,25,7,0.3706878306878307
1,221,31990,3,2020.0,39200,150.0,2,3,2,31,45,-0.22056892778993437
1,214,27800,3,2010.0,213456,140.0,2,2,4,13,7,-6.673129496402877
1,219,6990,3,2009.0,259666,127.0,2,2,4,18,41,-36.12961373390558
1,139,20500,3,2017.0,94901,115.0,2,2,3,12,39,-3.623560975609756
1,783,19490,3,2016.0,57000,141.0,2,3,2,37,29,-1.9171369933299127
1,925,29490,4,2018.0,19999,275.0,2,2,4,1,7,0.3312648355374703
3,239,12800,3,2012.0,276000,170.0,3,2,4,10,29,-20.548828125
1,336,14990,3,2018.0,45420,100.0,2,2,4,15,17,-2.023148765843896
3,245,34254,3,2016.0,14020,194.0,2,3,4,15,29,0.5965434693758394
1,511,8150,4,2019.0,6492,73.0,2,2,4,10,25,0.21276073619631902
1,646,21900,4,2020.0,20,140.0,2,2,3,10,7,1.0056164383561643
1,910,28990,5,2020.0,2,136.0,2,3,4,19,9,1.0047602621593652
1,844,7000,3,2003.0,113500,125.0,2,2,4,7,12,-15.196
1,455,13800,3,2016.0,40000,136.0,2,2,3,20,41,-1.8884782608695652
2,828,13900,3,2017.0,155244,120.0,2,3,3,34,45,-10.159640287769784
3,245,10790,4,2010.0,188630,272.0,2,3,2,32,29,-16.45616311399444
1,144,8000,3,2012.0,175000,150.0,2,2,4,15,29,-20.855875
1,603,13000,3,2014.0,94000,140.0,2,2,3,18,49,-6.219769230769231
1,628,17900,3,2020.0,19059,122.0,2,2,3,31,7,-0.05776536312849162
4,598,45000,3,2015.0,175000,300.0,2,3,4,10,32,-2.8820666666666668
1,158,4950,3,2015.0,163000,75.0,1,2,3,28,45,-31.913535353535355
1,179,11490,4,2017.0,29100,110.0,2,2,3,16,32,-1.5228024369016535
1,719,11490,4,2010.0,77300,122.0,1,2,2,33,29,-5.716710182767624
1,529,15500,3,2014.0,52113,125.0,2,1,2,26,7,-2.3539354838709676
1,603,23900,3,2017.0,67000,190.0,2,3,2,22,41,-1.7952301255230125
2,104,18500,3,2015.0,85000,150.0,2,2,4,12,29,-3.5862702702702705
1,798,20990,3,2017.0,129000,115.0,2,2,3,32,36,-5.140161981896141
2,735,19290,3,2015.0,143400,190.0,2,3,3,34,49,-6.423794712286159
1,597,14490,4,2015.0,55000,190.0,1,2,4,31,45,-2.7824016563146996
2,733,53000,6,2019.0,16000,292.0,2,3,3,26,0,0.7037169811320755
1,181,15100,4,2020.0,8753,110.0,2,2,4,19,2,0.4278145695364238
1,155,10400,4,2013.0,112250,105.0,1,2,2,22,10,-9.782884615384615
1,222,16490,3,2018.0,20000,115.0,2,2,4,23,32,-0.20570042449969678
1,369,6900,4,2006.0,190000,225.0,1,2,4,14,31,-26.5031884057971
1,553,18500,3,2015.0,21000,120.0,2,2,2,6,31,-0.12848648648648647
1,273,4990,3,2010.0,168000,110.0,2,2,3,13,36,-32.64468937875751
1,463,3800,3,2004.0,205000,95.0,2,2,4,15,49,-52.921578947368424
1,263,9800,3,2016.0,45000,90.0,2,2,3,14,47,-3.58234693877551
1,138,3900,3,2009.0,253000,120.0,1,2,2,7,46,-63.84025641025641
1,616,3600,4,2005.0,139000,75.0,2,2,4,10,7,-37.589444444444446
1,369,1500,3,2005.0,338400,136.0,2,2,4,20,47,-224.50733333333332
2,894,10990,4,2005.0,218000,170.0,3,2,2,27,37,-18.820382165605096
1,174,1900,4,2005.0,130000,75.0,2,2,4,7,29,-67.38
1,360,9300,4,2019.0,29214,75.0,2,2,4,20,29,-2.1329032258064515
1,407,26800,4,2015.0,78375,220.0,2,3,3,35,7,-1.9160820895522388
1,341,14990,4,2012.0,69999,160.0,3,2,4,31,45,-3.6588392261507674
1,455,14899,3,2017.0,108970,136.0,2,3,4,11,29,-6.3045170816833345
2,868,35999,6,2015.0,152000,313.0,2,3,4,12,29,-3.2135059307202978
2,643,10500,3,2007.0,300000,240.0,2,3,2,30,29,-27.54809523809524
1,566,7100,4,2015.0,162000,115.0,2,2,3,11,7,-21.800281690140846
3,853,22990,3,2017.0,39995,136.0,2,2,2,12,4,-0.7335363201391909
1,686,5495,3,2007.0,170000,165.0,2,3,2,14,29,-29.90646041856233
1,134,12600,4,2018.0,92850,95.0,2,2,3,17,2,-6.361269841269841
1,369,4750,3,2007.0,153000,136.0,1,2,4,25,7,-31.181263157894737
1,484,19500,4,2019.0,41000,150.0,2,2,4,6,9,-1.0947179487179488
1,360,3000,3,2005.0,42250,64.0,2,2,4,3,16,-13.061
1,155,14900,3,2014.0,89900,105.0,1,2,2,10,40,-5.026308724832215
2,100,18900,4,2017.0,31303,125.0,1,3,4,15,46,-0.6493650793650794
2,733,4800,4,1993.0,179000,150.0,3,2,3,5,2,-36.25958333333333
1,363,5700,4,2012.0,10900,82.0,2,2,3,6,39,-0.8973684210526316
1,288,22900,4,2019.0,23159,136.0,2,3,4,9,18,-0.0051965065502183405
2,860,14499,4,2003.0,118956,118.0,1,2,2,7,7,-7.196013518173667
2,864,18500,3,2015.0,53611,143.0,2,3,4,30,49,-1.8898918918918919
1,138,9990,3,2013.0,121041,110.0,2,2,4,40,8,-11.104904904904904
1,626,2300,3,2008.0,205000,115.0,1,2,4,7,39,-88.07913043478261
1,778,22890,3,2019.0,33000,115.0,2,2,4,20,21,-0.43652249890782
1,181,11950,4,2017.0,41683,110.0,2,2,4,29,32,-2.478661087866109
1,407,9900,3,2014.0,127123,105.0,2,2,4,12,7,-11.82979797979798
2,861,49900,4,2019.0,21000,270.0,2,3,4,54,32,0.5846693386773547
3,245,11500,3,2012.0,334000,265.0,2,3,4,14,7,-28.01991304347826
2,100,14500,3,2016.0,49535,90.0,2,2,4,6,29,-2.4097241379310343
1,507,5500,3,2006.0,230000,105.0,2,2,4,5,2,-40.798545454545454
1,451,15495,5,2020.0,1,83.0,2,2,4,5,47,1.005485640529203
1,918,14799,5,2018.0,18387,82.0,2,3,4,11,29,-0.2366376106493682
2,733,19900,3,2016.0,60516,150.0,2,3,4,15,29,-2.03321608040201
2,103,13490,3,2014.0,96000,105.0,1,2,4,29,45,-6.108302446256486
2,864,23900,3,2018.0,30557,150.0,2,2,4,16,29,-0.272092050209205
3,382,44900,3,2017.0,71000,204.0,2,3,4,10,48,-0.5766146993318485
2,872,18900,3,2015.0,119000,150.0,2,3,2,54,29,-5.288095238095238
1,182,4500,3,2013.0,192000,115.0,2,3,3,18,2,-41.64022222222222
1,812,2400,3,2005.0,182000,112.0,2,2,4,6,2,-74.78541666666666
1,174,17500,4,2020.0,1,110.0,2,2,4,25,7,1.0064
1,169,19900,5,2017.0,76234,122.0,2,3,4,7,23,-2.8245226130653265
1,722,6490,4,2014.0,112743,115.0,2,2,3,13,29,-16.353620955315872
1,128,4500,4,2012.0,58400,68.0,2,2,4,3,4,-11.962
2,872,39990,3,2019.0,1000,190.0,2,3,4,2,45,0.9798699674918729
1,480,17990,4,2019.0,9007,120.0,2,2,4,32,45,0.5061700944969427
1,360,1500,3,2003.0,235000,64.0,2,2,4,2,45,-155.622
1,449,9950,4,2018.0,35908,95.0,2,2,4,10,25,-2.5989949748743717
1,370,1250,3,2006.0,295000,90.0,2,2,4,3,29,-234.9256
3,238,10950,3,2011.0,61394,109.0,2,2,4,28,45,-4.596347031963471
1,443,18900,5,2017.0,42920,141.0,2,2,4,18,28,-1.2632804232804233
3,241,18895,3,2013.0,99000,170.0,2,3,4,17,29,-4.230166710770045
1,764,43400,3,2019.0,1,210.0,2,3,4,14,29,1.0049078341013824
3,254,11200,3,2008.0,273000,190.0,2,3,4,9,20,-23.3575
1,288,23500,4,2019.0,18013,136.0,2,2,4,19,45,0.23940425531914894
1,142,11500,5,2016.0,114000,136.0,2,3,3,38,19,-8.900869565217391
2,734,28500,3,2017.0,60000,190.0,2,3,4,10,1,-1.098421052631579
1,142,4290,3,2007.0,200571,126.0,2,2,4,30,47,-45.723076923076924
1,28,8900,4,2015.0,28095,82.0,2,2,4,26,7,-2.147191011235955
1,407,3800,4,2003.0,243000,150.0,1,2,4,11,9,-62.907105263157895
1,40,28000,4,2019.0,32000,180.0,2,3,2,10,32,-0.1362857142857143
1,47,19545,4,2020.0,1,130.0,2,2,3,27,10,1.0067536454336148
1,134,16900,4,2019.0,6259,115.0,2,3,4,6,18,0.6366863905325444
1,144,5990,3,2010.0,234000,126.0,2,2,4,34,29,-38.04357262103506
2,104,19500,3,2016.0,165000,150.0,2,3,4,15,9,-7.453589743589744
2,729,17000,4,2015.0,41000,136.0,2,3,4,2,10,-1.403470588235294
3,237,29854,3,2019.0,24600,116.0,2,3,4,11,29,0.18007637167548737
1,144,9990,4,2010.0,135000,147.0,2,2,4,24,29,-12.498498498498499
1,28,18754,3,2021.0,1,100.0,2,2,4,39,44,1.0054388397141942
1,685,9700,4,2018.0,36973,84.0,2,2,4,18,7,-2.802680412371134
2,103,16990,3,2016.0,87998,110.0,2,2,3,37,45,-4.172689817539729
2,103,6500,3,2007.0,210000,140.0,1,2,2,4,25,-31.28553846153846
1,507,13915,4,2016.0,59898,125.0,2,2,4,19,49,-3.295364714337046
1,190,5500,3,2007.0,160000,138.0,2,2,4,7,29,-28.065272727272728
2,831,25900,3,2018.0,30000,150.0,2,3,4,37,29,-0.15231660231660232
1,464,3900,4,2012.0,107000,69.0,1,2,4,6,29,-26.417435897435897
1,552,17800,4,2019.0,13800,140.0,2,2,4,19,47,0.23275280898876405
1,138,3500,4,2009.0,180000,115.0,2,2,4,11,29,-50.39485714285714
3,249,32500,3,2016.0,123500,204.0,2,2,4,11,33,-2.7935692307692306
2,107,38500,3,2017.0,80000,272.0,2,3,2,53,29,-1.0707272727272727
1,576,15999,3,2015.0,102000,144.0,2,2,3,12,5,-5.366210388149259
2,729,16900,3,2015.0,117100,150.0,2,3,4,54,29,-5.9198224852071
3,245,3950,3,2005.0,298000,177.0,2,2,4,28,2,-74.39696202531645
